Date,Open,High,Low,Close,% Change,% Change vs Average,Volume,"MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (200,ma,0)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)",RSI ‌rsi‌ (14),Day,Month,Dt,Year,Time,OpenClose,HighLow
Fri Sep 30 2022 09:30:00 GMT+0530 (India Standard Time),16784.6,16796.55,16763.75,16770.1,-0.08,-0.08,0,16842.65,16945.71,16855.45,37.92,Fri,Sep,30,2022,09:30:00,-0.0865,-0.1957
Fri Sep 30 2022 09:35:00 GMT+0530 (India Standard Time),16769.8,16795.3,16757.75,16794.65,0.15,0.15,0,16840.06,16944.59,16854.85,44.11,Fri,Sep,30,2022,09:35:00,0.148,-0.2241
Fri Sep 30 2022 09:40:00 GMT+0530 (India Standard Time),16795.5,16821.0,16795.5,16818.4,0.14,0.14,0,16838.36,16943.43,16854.85,49.37,Fri,Sep,30,2022,09:40:00,0.1362,-0.1518
Fri Sep 30 2022 09:45:00 GMT+0530 (India Standard Time),16819.45,16836.45,16804.75,16824.5,0.04,0.04,0,16836.89,16942.31,16854.85,50.66,Fri,Sep,30,2022,09:45:00,0.03,-0.1886
Fri Sep 30 2022 09:50:00 GMT+0530 (India Standard Time),16824.55,16824.55,16801.95,16810.6,-0.08,-0.08,0,16835.49,16941.14,16854.85,47.69,Fri,Sep,30,2022,09:50:00,-0.083,-0.1345
Fri Sep 30 2022 09:55:00 GMT+0530 (India Standard Time),16810.6,16826.35,16798.1,16812.6,0.01,0.01,0,16833.92,16939.94,16854.85,48.16,Fri,Sep,30,2022,09:55:00,0.0119,-0.1682
Fri Sep 30 2022 10:00:00 GMT+0530 (India Standard Time),16813.0,16844.1,16793.9,16844.1,0.19,0.19,0,16833.16,16938.79,16854.85,55.03,Fri,Sep,30,2022,10:00:00,0.1846,-0.2989
Fri Sep 30 2022 10:05:00 GMT+0530 (India Standard Time),16846.95,16847.2,16752.2,16827.3,-0.1,-0.1,0,16831.82,16937.66,16854.85,51.14,Fri,Sep,30,2022,10:05:00,-0.1168,-0.5671
Fri Sep 30 2022 10:10:00 GMT+0530 (India Standard Time),16826.85,16851.9,16810.65,16851.9,0.15,0.15,0,16831.13,16936.77,16854.85,56.04,Fri,Sep,30,2022,10:10:00,0.1486,-0.2454
Fri Sep 30 2022 10:15:00 GMT+0530 (India Standard Time),16848.4,16890.0,16848.4,16885.95,0.2,0.2,0,16830.92,16936.01,16854.85,61.76,Fri,Sep,30,2022,10:15:00,0.2224,-0.2469
Fri Sep 30 2022 10:20:00 GMT+0530 (India Standard Time),16884.7,16899.85,16858.1,16868.1,-0.11,-0.11,0,16830.29,16935.23,16785.72,57.53,Fri,Sep,30,2022,10:20:00,-0.0984,-0.2477
Fri Sep 30 2022 10:25:00 GMT+0530 (India Standard Time),16868.45,16879.25,16861.9,16864.4,-0.02,-0.02,0,16829.99,16934.23,16785.72,56.67,Fri,Sep,30,2022,10:25:00,-0.024,-0.1029
Fri Sep 30 2022 10:30:00 GMT+0530 (India Standard Time),16864.4,16904.8,16864.4,16904.8,0.24,0.24,0,16830.89,16933.51,16785.72,63.18,Fri,Sep,30,2022,10:30:00,0.239,-0.2396
Fri Sep 30 2022 10:35:00 GMT+0530 (India Standard Time),16905.55,16937.2,16902.0,16936.35,0.19,0.19,0,16832.2,16933.09,16804.68,67.31,Fri,Sep,30,2022,10:35:00,0.1819,-0.2083
Fri Sep 30 2022 10:40:00 GMT+0530 (India Standard Time),16935.25,16954.8,16933.45,16945.15,0.05,0.05,0,16834.02,16932.64,16835.97,68.38,Fri,Sep,30,2022,10:40:00,0.0584,-0.1261
Fri Sep 30 2022 10:45:00 GMT+0530 (India Standard Time),16943.0,16969.9,16943.0,16958.4,0.08,0.08,0,16836.41,16932.12,16846.5,69.97,Fri,Sep,30,2022,10:45:00,0.0908,-0.1588
Fri Sep 30 2022 10:50:00 GMT+0530 (India Standard Time),16958.05,16968.2,16948.85,16948.85,-0.06,-0.06,0,16838.62,16931.43,16860.6,67.34,Fri,Sep,30,2022,10:50:00,-0.0543,-0.1142
Fri Sep 30 2022 10:55:00 GMT+0530 (India Standard Time),16948.5,16953.15,16920.3,16931.9,-0.1,-0.1,0,16840.61,16930.76,16860.6,62.83,Fri,Sep,30,2022,10:55:00,-0.098,-0.1941
Fri Sep 30 2022 11:00:00 GMT+0530 (India Standard Time),16932.55,16953.65,16918.05,16918.05,-0.08,-0.08,0,16842.69,16930.0,16860.6,59.34,Fri,Sep,30,2022,11:00:00,-0.0857,-0.2104
Fri Sep 30 2022 11:05:00 GMT+0530 (India Standard Time),16917.8,16929.4,16907.7,16915.15,-0.02,-0.02,0,16844.66,16929.16,16860.6,58.61,Fri,Sep,30,2022,11:05:00,-0.0157,-0.1283
Fri Sep 30 2022 11:10:00 GMT+0530 (India Standard Time),16916.1,16950.4,16916.1,16941.4,0.16,0.16,0,16847.16,16928.37,16860.6,63.06,Fri,Sep,30,2022,11:10:00,0.1493,-0.2028
Fri Sep 30 2022 11:15:00 GMT+0530 (India Standard Time),16940.95,16965.7,16940.95,16961.95,0.12,0.12,0,16850.48,16927.64,16860.6,66.14,Fri,Sep,30,2022,11:15:00,0.1238,-0.1461
Fri Sep 30 2022 11:20:00 GMT+0530 (India Standard Time),16962.75,16965.0,16943.4,16949.45,-0.07,-0.07,0,16853.1,16926.9,16867.41,62.72,Fri,Sep,30,2022,11:20:00,-0.0785,-0.1275
Fri Sep 30 2022 11:25:00 GMT+0530 (India Standard Time),16950.0,16951.05,16929.1,16932.95,-0.1,-0.1,0,16855.23,16926.05,16867.41,58.42,Fri,Sep,30,2022,11:25:00,-0.1007,-0.1297
Fri Sep 30 2022 11:30:00 GMT+0530 (India Standard Time),16932.95,16966.8,16931.8,16956.4,0.14,0.14,0,16857.47,16925.34,16867.41,62.37,Fri,Sep,30,2022,11:30:00,0.1383,-0.2067
Fri Sep 30 2022 11:35:00 GMT+0530 (India Standard Time),16955.65,16964.9,16952.1,16958.65,0.01,0.01,0,16860.12,16924.66,16867.41,62.73,Fri,Sep,30,2022,11:35:00,0.0177,-0.0755
Fri Sep 30 2022 11:40:00 GMT+0530 (India Standard Time),16958.0,16975.75,16957.1,16969.3,0.06,0.06,0,16862.78,16924.15,16868.77,64.49,Fri,Sep,30,2022,11:40:00,0.0666,-0.11
Fri Sep 30 2022 11:45:00 GMT+0530 (India Standard Time),16969.85,16975.9,16958.65,16960.4,-0.05,-0.05,0,16865.19,16923.47,16881.04,61.87,Fri,Sep,30,2022,11:45:00,-0.0557,-0.1017
Fri Sep 30 2022 11:50:00 GMT+0530 (India Standard Time),16959.95,16967.4,16945.1,16961.45,0.01,0.01,0,16868.17,16922.83,16881.04,62.06,Fri,Sep,30,2022,11:50:00,0.0088,-0.1316
Fri Sep 30 2022 11:55:00 GMT+0530 (India Standard Time),16960.25,16985.1,16954.45,16985.0,0.14,0.14,0,16871.29,16922.3,16881.04,66.26,Fri,Sep,30,2022,11:55:00,0.1457,-0.1808
Fri Sep 30 2022 12:00:00 GMT+0530 (India Standard Time),16985.15,17005.15,16985.0,16994.0,0.05,0.05,0,16874.76,16921.91,16899.11,67.72,Fri,Sep,30,2022,12:00:00,0.0521,-0.1186
Fri Sep 30 2022 12:05:00 GMT+0530 (India Standard Time),16993.9,16998.5,16985.1,16992.2,-0.01,-0.01,0,16877.92,16921.66,16909.32,67.09,Fri,Sep,30,2022,12:05:00,-0.01,-0.0789
Fri Sep 30 2022 12:10:00 GMT+0530 (India Standard Time),16992.2,16994.85,16980.45,16994.25,0.01,0.01,0,16881.18,16921.34,16909.64,67.47,Fri,Sep,30,2022,12:10:00,0.0121,-0.0848
Fri Sep 30 2022 12:15:00 GMT+0530 (India Standard Time),16994.15,17008.3,16994.15,17002.35,0.05,0.05,0,16884.92,16921.19,16913.56,68.95,Fri,Sep,30,2022,12:15:00,0.0482,-0.0833
Fri Sep 30 2022 12:20:00 GMT+0530 (India Standard Time),17002.45,17025.05,17002.45,17019.65,0.1,0.1,0,16888.53,16921.14,16923.48,71.91,Fri,Sep,30,2022,12:20:00,0.1011,-0.1329
Fri Sep 30 2022 12:25:00 GMT+0530 (India Standard Time),17019.0,17030.2,17016.35,17030.2,0.06,0.06,0,16892.12,16921.27,16941.29,73.56,Fri,Sep,30,2022,12:25:00,0.0658,-0.0814
Fri Sep 30 2022 12:30:00 GMT+0530 (India Standard Time),17030.15,17056.85,17030.15,17051.65,0.13,0.13,0,16895.67,16921.48,16953.6,76.58,Fri,Sep,30,2022,12:30:00,0.1261,-0.1568
Fri Sep 30 2022 12:35:00 GMT+0530 (India Standard Time),17052.0,17084.6,17052.0,17084.0,0.19,0.19,0,16899.84,16921.92,16974.88,80.24,Fri,Sep,30,2022,12:35:00,0.1873,-0.1912
Fri Sep 30 2022 12:40:00 GMT+0530 (India Standard Time),17083.15,17097.6,17080.0,17087.35,0.02,0.02,0,16904.58,16922.37,17006.18,80.58,Fri,Sep,30,2022,12:40:00,0.0246,-0.103
Fri Sep 30 2022 12:45:00 GMT+0530 (India Standard Time),17087.3,17090.1,17075.3,17077.25,-0.06,-0.06,0,16909.0,16922.81,17010.72,76.33,Fri,Sep,30,2022,12:45:00,-0.0589,-0.0867
Fri Sep 30 2022 12:50:00 GMT+0530 (India Standard Time),17076.45,17103.3,17074.45,17100.55,0.14,0.14,0,16914.04,16923.35,17010.72,79.07,Fri,Sep,30,2022,12:50:00,0.1409,-0.169
Fri Sep 30 2022 12:55:00 GMT+0530 (India Standard Time),17101.1,17110.75,17089.65,17090.15,-0.06,-0.06,0,16919.59,16923.91,17024.91,74.9,Fri,Sep,30,2022,12:55:00,-0.0641,-0.1235
Fri Sep 30 2022 13:00:00 GMT+0530 (India Standard Time),17089.25,17096.1,17079.8,17092.9,0.02,0.02,0,16925.6,16924.43,17024.91,75.27,Fri,Sep,30,2022,13:00:00,0.0214,-0.0954
Fri Sep 30 2022 13:05:00 GMT+0530 (India Standard Time),17093.2,17102.8,17086.55,17101.65,0.05,0.05,0,16931.03,16924.94,17024.91,76.47,Fri,Sep,30,2022,13:05:00,0.0494,-0.0951
Fri Sep 30 2022 13:10:00 GMT+0530 (India Standard Time),17100.6,17101.8,17071.65,17071.95,-0.17,-0.17,0,16936.06,16925.17,17029.04,65.0,Fri,Sep,30,2022,13:10:00,-0.1678,-0.1766
Fri Sep 30 2022 13:15:00 GMT+0530 (India Standard Time),17071.35,17092.8,17071.35,17087.85,0.09,0.09,0,16941.31,16925.5,17029.04,67.79,Fri,Sep,30,2022,13:15:00,0.0966,-0.1256
Fri Sep 30 2022 13:20:00 GMT+0530 (India Standard Time),17086.6,17092.2,17080.45,17087.2,0.0,0.0,0,16946.19,16925.72,17029.04,67.55,Fri,Sep,30,2022,13:20:00,0.0035,-0.0688
Fri Sep 30 2022 13:25:00 GMT+0530 (India Standard Time),17086.6,17101.25,17085.85,17094.1,0.04,0.04,0,16952.61,16927.04,17029.04,68.8,Fri,Sep,30,2022,13:25:00,0.0439,-0.0901
Fri Sep 30 2022 13:30:00 GMT+0530 (India Standard Time),17094.1,17111.35,17094.1,17106.85,0.07,0.07,0,16959.16,16928.28,17029.04,71.01,Fri,Sep,30,2022,13:30:00,0.0745,-0.1009
Fri Sep 30 2022 13:35:00 GMT+0530 (India Standard Time),17106.35,17122.6,17096.4,17103.85,-0.02,-0.02,0,16965.56,16929.38,17037.68,69.76,Fri,Sep,30,2022,13:35:00,-0.0146,-0.1532
Fri Sep 30 2022 13:40:00 GMT+0530 (India Standard Time),17104.55,17126.4,17104.25,17126.3,0.13,0.13,0,16972.69,16930.61,17037.68,73.52,Fri,Sep,30,2022,13:40:00,0.127,-0.1295
Fri Sep 30 2022 13:45:00 GMT+0530 (India Standard Time),17125.6,17140.6,17121.9,17133.9,0.04,0.04,0,16979.47,16931.75,17056.78,74.67,Fri,Sep,30,2022,13:45:00,0.0484,-0.1092
Fri Sep 30 2022 13:50:00 GMT+0530 (India Standard Time),17133.65,17141.75,17129.8,17140.1,0.04,0.04,0,16985.91,16932.95,17065.02,75.6,Fri,Sep,30,2022,13:50:00,0.0376,-0.0698
Fri Sep 30 2022 13:55:00 GMT+0530 (India Standard Time),17139.95,17144.65,17130.95,17137.05,-0.02,-0.02,0,16992.16,16934.04,17072.79,74.16,Fri,Sep,30,2022,13:55:00,-0.0169,-0.08
Fri Sep 30 2022 14:00:00 GMT+0530 (India Standard Time),17137.6,17151.55,17133.1,17139.6,0.01,0.01,0,16998.74,16935.06,17072.79,74.6,Fri,Sep,30,2022,14:00:00,0.0117,-0.1077
Fri Sep 30 2022 14:05:00 GMT+0530 (India Standard Time),17140.3,17155.1,17129.75,17154.6,0.09,0.09,0,17005.58,16936.22,17074.05,77.05,Fri,Sep,30,2022,14:05:00,0.0834,-0.148
Fri Sep 30 2022 14:10:00 GMT+0530 (India Standard Time),17155.05,17164.25,17149.45,17162.65,0.05,0.05,0,17011.95,16937.24,17088.55,78.27,Fri,Sep,30,2022,14:10:00,0.0443,-0.0863
Fri Sep 30 2022 14:15:00 GMT+0530 (India Standard Time),17163.55,17173.55,17156.45,17164.25,0.01,0.01,0,17018.69,16938.33,17097.63,78.51,Fri,Sep,30,2022,14:15:00,0.0041,-0.0997
Fri Sep 30 2022 14:20:00 GMT+0530 (India Standard Time),17164.65,17186.3,17163.45,17177.1,0.07,0.07,0,17025.19,16939.42,17099.88,80.41,Fri,Sep,30,2022,14:20:00,0.0725,-0.1331
Fri Sep 30 2022 14:25:00 GMT+0530 (India Standard Time),17177.7,17186.8,17170.35,17170.55,-0.04,-0.04,0,17030.88,16940.43,17112.53,76.69,Fri,Sep,30,2022,14:25:00,-0.0416,-0.0958
Fri Sep 30 2022 14:30:00 GMT+0530 (India Standard Time),17170.6,17175.15,17139.95,17139.95,-0.18,-0.18,0,17036.32,16941.38,17112.53,62.21,Fri,Sep,30,2022,14:30:00,-0.1788,-0.2054
Fri Sep 30 2022 14:35:00 GMT+0530 (India Standard Time),17139.9,17159.0,17133.5,17139.0,-0.01,-0.01,0,17041.81,16942.44,17112.53,61.82,Fri,Sep,30,2022,14:35:00,-0.0053,-0.1488
Fri Sep 30 2022 14:40:00 GMT+0530 (India Standard Time),17139.2,17149.75,17134.0,17138.85,0.0,0.0,0,17046.49,16943.42,17112.53,61.75,Fri,Sep,30,2022,14:40:00,-0.002,-0.0919
Fri Sep 30 2022 14:45:00 GMT+0530 (India Standard Time),17138.7,17151.1,17115.95,17117.4,-0.13,-0.13,0,17050.11,16944.45,17112.53,53.05,Fri,Sep,30,2022,14:45:00,-0.1244,-0.2054
Fri Sep 30 2022 14:50:00 GMT+0530 (India Standard Time),17117.8,17129.95,17111.05,17129.2,0.07,0.07,0,17053.79,16945.56,17112.53,56.67,Fri,Sep,30,2022,14:50:00,0.0666,-0.1105
Fri Sep 30 2022 14:55:00 GMT+0530 (India Standard Time),17129.05,17134.2,17113.6,17124.45,-0.03,-0.03,0,17057.12,16946.63,17112.53,54.84,Fri,Sep,30,2022,14:55:00,-0.0269,-0.1204
Fri Sep 30 2022 15:00:00 GMT+0530 (India Standard Time),17127.85,17127.85,17095.2,17111.45,-0.08,-0.08,0,17060.37,16947.54,17112.53,50.06,Fri,Sep,30,2022,15:00:00,-0.0958,-0.191
Fri Sep 30 2022 15:05:00 GMT+0530 (India Standard Time),17110.8,17110.8,17066.55,17070.55,-0.24,-0.24,0,17063.14,16948.21,17179.53,38.67,Fri,Sep,30,2022,15:05:00,-0.2358,-0.2593
Fri Sep 30 2022 15:10:00 GMT+0530 (India Standard Time),17070.05,17079.55,17060.8,17066.05,-0.03,-0.03,0,17066.1,16948.84,17141.81,37.65,Fri,Sep,30,2022,15:10:00,-0.0234,-0.1099
Fri Sep 30 2022 15:15:00 GMT+0530 (India Standard Time),17066.1,17099.9,17064.9,17098.4,0.19,0.19,0,17069.77,16949.66,17136.59,48.19,Fri,Sep,30,2022,15:15:00,0.1889,-0.2051
Fri Sep 30 2022 15:20:00 GMT+0530 (India Standard Time),17098.5,17123.3,17094.85,17114.05,0.09,0.09,0,17073.22,16950.41,17136.59,52.38,Fri,Sep,30,2022,15:20:00,0.0909,-0.1664
Fri Sep 30 2022 15:25:00 GMT+0530 (India Standard Time),17114.05,17117.7,17099.85,17107.2,-0.04,-0.04,0,17076.12,16951.14,17136.59,50.46,Fri,Sep,30,2022,15:25:00,-0.04,-0.1044
Mon Oct 03 2022 09:15:00 GMT+0530 (India Standard Time),17102.1,17102.1,17020.75,17071.95,-0.21,-0.21,0,17078.57,16951.65,17136.59,41.92,Mon,Oct,03,2022,09:15:00,-0.1766,-0.4779
Mon Oct 03 2022 09:20:00 GMT+0530 (India Standard Time),17072.5,17113.15,17065.85,17092.15,0.12,0.12,0,17081.76,16952.26,17136.59,47.41,Mon,Oct,03,2022,09:20:00,0.115,-0.2772
